policy_number,spcode,product_code,initial_policy,commencement_year,commencement_month,ifrs17_group,age_at_entry,gender,main_member_age_at_entry,main_member_gender,sum_assured,annual_premium,premium_status,premium_pattern,waiting_period,duration_in_force_months,sum_assured_escalation,premium_escalation,interest_percentage,income,education_level,socio_economic_class,occupational_class,smoker_status,select_period,current_loan,premium_frequency,premium_rate,temporary_premium_waiver_indicator,temporary_premium_waiver_month_exit,distribution,tax_class,education,plan,continuity_or_premium_waiver_option,premium_waiver_indicator,commission_type,cashback_indicator,funeral_service_indicator,repatriation,tombstone,cow_benefit,educator_option,paidup_option,paidup_indicator,member_type,term,original_term,outstanding_term_months,food,cashback_option,premium_holiday_used,disability_definition,deferred_period
1002554,2,FUN_01,1,2021,12,3,2,F,36,M,5000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,276,0,0,0,0,0,0,0
1002554,2,FUN_01,1,2021,12,3,78,F,36,M,1000,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,PAR,504,0,0,0,0,0,0,0
1002554,2,FUN_01,1,2021,12,3,64,M,36,M,1000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,PAR,672,0,0,0,0,0,0,0
1002554,2,FUN_01,1,2021,12,3,56,F,36,M,1000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,PAR,768,0,0,0,0,0,0,0
1002620,2,FUN_01,1,2021,12,3,58,F,58,F,7000,900,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,MM,744,0,0,0,0,0,0,0
1002620,2,FUN_01,1,2021,12,3,61,M,58,F,7000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,SP,708,0,0,0,0,0,0,0
1002623,2,FUN_01,1,2021,12,3,39,F,39,F,7000,900,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,MM,972,0,0,0,0,0,0,0
1002623,2,FUN_01,1,2021,12,3,39,M,39,F,7000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,SP,972,0,0,0,0,0,0,0
1002623,2,FUN_01,1,2021,12,3,14,M,39,F,5000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,132,0,0,0,0,0,0,0
1002623,2,FUN_01,1,2021,12,3,8,M,39,F,3500,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,204,0,0,0,0,0,0,0
1002623,2,FUN_01,1,2021,12,3,18,F,39,F,2500,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,300,0,0,0,0,0,0,0
1002625,2,FUN_01,1,2021,12,3,46,F,46,F,7000,1260,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,MM,888,0,0,0,0,0,0,0
1002625,2,FUN_01,1,2021,12,3,48,M,46,F,7000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,SP,864,0,0,0,0,0,0,0
1002625,2,FUN_01,1,2021,12,3,8,F,46,F,3500,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,204,0,0,0,0,0,0,0
1002625,2,FUN_01,1,2021,12,3,7,F,46,F,3500,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,216,0,0,0,0,0,0,0
1002625,2,FUN_01,1,2021,12,3,19,F,46,F,5000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,72,0,0,0,0,0,0,0
1002625,2,FUN_01,1,2021,12,3,16,F,46,F,5000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,108,0,0,0,0,0,0,0
1002625,2,FUN_01,1,2021,12,3,67,F,46,F,5000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,636,0,0,0,0,0,0,0
1002651,2,FUN_01,1,2021,12,3,41,F,41,F,12500,2520,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,MM,936,0,0,0,0,0,0,0
1002651,2,FUN_01,1,2021,12,3,57,M,41,F,12500,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,SP,744,0,0,0,0,0,0,0
1002651,2,FUN_01,1,2021,12,3,10,F,41,F,6000,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,180,0,0,0,0,0,0,0
1002651,2,FUN_01,1,2021,12,3,82,F,41,F,10000,0,0,1,9,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,PAR,456,0,0,0,0,0,0,0
1002674,2,FUN_01,1,2021,12,3,32,F,32,F,25000,3504,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,MM,1044,0,0,0,0,0,0,0
1002674,2,FUN_01,1,2021,12,3,33,M,32,F,25000,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,SP,1044,0,0,0,0,0,0,0
1002674,2,FUN_01,1,2021,12,3,75,F,32,F,10000,0,0,1,9,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,1,0,0,0,PAR,540,0,0,0,0,0,0,0
1002693,2,FUN_01,1,2021,12,3,65,F,65,F,12500,564,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,660,0,0,0,0,0,0,0
1002698,2,FUN_01,1,2021,12,3,45,F,45,F,12500,1068,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,888,0,0,0,0,0,0,0
1002698,2,FUN_01,1,2021,12,3,50,F,45,F,12500,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,SP,840,0,0,0,0,0,0,0
1002744,2,FUN_01,1,2021,12,3,44,F,44,F,7000,744,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,MM,900,0,0,0,0,0,0,0
1002744,2,FUN_01,1,2021,12,3,20,M,44,F,5000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,60,0,0,0,0,0,0,0
1002744,2,FUN_01,1,2021,12,3,15,F,44,F,5000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,108,0,0,0,0,0,0,0
1002744,2,FUN_01,1,2021,12,3,13,F,44,F,5000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,144,0,0,0,0,0,0,0
1002744,2,FUN_01,1,2021,12,3,9,M,44,F,3500,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,192,0,0,0,0,0,0,0
1002746,2,FUN_01,1,2021,12,3,34,F,34,F,7000,1188,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,MM,1032,0,0,0,0,0,0,0
1002746,2,FUN_01,1,2021,12,3,36,M,34,F,7000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,SP,1008,0,0,0,0,0,0,0
1002746,2,FUN_01,1,2021,12,3,12,M,34,F,3500,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
1002746,2,FUN_01,1,2021,12,3,7,M,34,F,3500,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,216,0,0,0,0,0,0,0
1002746,2,FUN_01,1,2021,12,3,59,F,34,F,2000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,732,0,0,0,0,0,0,0
1002746,2,FUN_01,1,2021,12,3,59,M,34,F,2000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,732,0,0,0,0,0,0,0
1002748,2,FUN_01,1,2021,12,3,46,F,46,F,7000,1368,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,MM,888,0,0,0,0,0,0,0
1002748,2,FUN_01,1,2021,12,3,53,M,46,F,7000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,SP,804,0,0,0,0,0,0,0
1002748,2,FUN_01,1,2021,12,3,72,F,46,F,3000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,576,0,0,0,0,0,0,0
1002748,2,FUN_01,1,2021,12,3,43,M,46,F,3000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,EXT,924,0,0,0,0,0,0,0
1002773,2,FUN_01,1,2021,12,3,36,M,36,M,25000,2364,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,MM,1008,0,0,0,0,0,0,0
1002773,2,FUN_01,1,2021,12,3,41,F,36,M,25000,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,SP,948,0,0,0,0,0,0,0
1002797,2,FUN_01,1,2021,12,3,31,F,31,F,50000,3564,0,1,6,55,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,1,0,0,0,0,0,0,0,MM,1008,0,0,0,1,0,0,0
1002797,2,FUN_01,1,2021,12,3,12,M,31,F,25000,0,0,1,6,55,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
1002797,2,FUN_01,1,2021,12,3,9,M,31,F,25000,0,0,1,6,55,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,132,0,0,0,0,0,0,0
1002831,2,FUN_01,1,2021,12,3,43,M,43,M,50000,2496,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,1,0,0,0,MM,924,0,0,0,0,0,0,0
1002831,2,FUN_01,1,2021,12,3,16,M,43,M,25000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,108,0,0,0,0,0,0,0
1002831,2,FUN_01,1,2021,12,3,9,M,43,M,15000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,192,0,0,0,0,0,0,0
1002831,2,FUN_01,1,2021,12,3,3,F,43,M,10000,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,264,0,0,0,0,0,0,0
1002852,2,FUN_01,1,2021,12,3,38,F,38,F,7000,1620,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,MM,972,0,0,0,0,0,0,0
1002852,2,FUN_01,1,2021,12,3,49,M,38,F,7000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,SP,852,0,0,0,0,0,0,0
1002852,2,FUN_01,1,2021,12,3,17,M,38,F,5000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,84,0,0,0,0,0,0,0
1002852,2,FUN_01,1,2021,12,3,11,M,38,F,3500,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,168,0,0,0,0,0,0,0
1002852,2,FUN_01,1,2021,12,3,70,F,38,F,5000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,588,0,0,0,0,0,0,0
1002852,2,FUN_01,1,2021,12,3,73,F,38,F,5000,0,0,1,9,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,564,0,0,0,0,0,0,0
1002930,2,FUN_01,1,2021,12,3,34,F,34,F,12500,1068,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,1020,0,0,0,0,0,0,0
1002930,2,FUN_01,1,2021,12,3,11,F,34,F,6000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
1002966,2,FUN_01,1,2021,12,3,50,F,50,F,12500,3504,0,1,6,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,MM,840,0,0,0,0,0,0,0
1002966,2,FUN_01,1,2021,12,3,83,M,50,F,10000,0,0,1,9,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,PAR,432,0,0,0,0,0,0,0
1002966,2,FUN_01,1,2021,12,3,80,F,50,F,10000,0,0,1,9,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,PAR,468,0,0,0,0,0,0,0
1003091,2,FUN_01,1,2021,12,3,37,M,37,M,12500,720,0,1,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,MM,996,0,0,0,0,0,0,0
1003093,2,FUN_01,1,2021,12,3,44,M,44,M,25000,2460,0,1,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,MM,912,0,0,0,0,0,0,0
1003093,2,FUN_01,1,2021,12,3,75,F,44,M,10000,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,PAR,540,0,0,0,0,0,0,0
1003099,2,FUN_01,1,2021,12,3,36,M,36,M,7000,588,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,996,0,0,0,0,0,0,0
1003099,2,FUN_01,1,2021,12,3,35,F,36,M,7000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,SP,1020,0,0,0,0,0,0,0
1003099,2,FUN_01,1,2021,12,3,16,M,36,M,3500,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
1003132,2,FUN_01,1,2021,12,3,52,F,52,F,25000,1740,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,MM,816,0,0,0,0,0,0,0
1003132,2,FUN_01,1,2021,12,3,68,M,52,F,25000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,SP,624,0,0,0,0,0,0,0
1003132,2,FUN_01,1,2021,12,3,11,F,52,F,10000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
1003223,2,FUN_01,1,2021,12,3,39,F,39,F,50000,3804,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,960,0,0,0,0,0,0,0
1003223,2,FUN_01,1,2021,12,3,47,M,39,F,50000,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,SP,876,0,0,0,0,0,0,0
1003223,2,FUN_01,1,2021,12,3,65,M,39,F,10000,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,EXT,660,0,0,0,0,0,0,0
1003244,2,FUN_01,1,2021,12,3,39,F,39,F,50000,3780,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,972,0,0,0,0,0,0,0
1003244,2,FUN_01,1,2021,12,3,43,M,39,F,50000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,912,0,0,0,0,0,0,0
1003244,2,FUN_01,1,2021,12,3,16,F,39,F,25000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
1003244,2,FUN_01,1,2021,12,3,9,M,39,F,15000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,180,0,0,0,0,0,0,0
1003244,2,FUN_01,1,2021,12,3,67,F,39,F,10000,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,PAR,624,0,0,0,0,0,0,0
1003244,2,FUN_01,1,2021,12,3,75,M,39,F,10000,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,PAR,540,0,0,0,0,0,0,0
1003316,2,FUN_01,1,2021,12,3,37,F,37,F,7000,2556,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,1,0,1,0,0,0,MM,996,0,0,0,0,0,0,0
1003316,2,FUN_01,1,2021,12,3,16,F,37,F,3500,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,CH,96,0,0,0,0,0,0,0
1003316,2,FUN_01,1,2021,12,3,75,F,37,F,7000,0,0,1,9,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,540,0,0,0,0,0,0,0
1003316,2,FUN_01,1,2021,12,3,62,F,37,F,7000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,696,0,0,0,0,0,0,0
1003316,2,FUN_01,1,2021,12,3,72,M,37,F,7000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,564,0,0,0,0,0,0,0
1003373,2,FUN_01,1,2021,12,3,31,F,31,F,25000,1560,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,1,0,0,1,1,0,0,0,MM,1056,0,0,0,1,0,0,0
1003496,2,FUN_01,1,2021,12,3,51,M,51,M,25000,1740,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,MM,828,0,0,0,0,0,0,0
1003496,2,FUN_01,1,2021,12,3,44,F,51,M,25000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,SP,912,0,0,0,0,0,0,0
1003496,2,FUN_01,1,2021,12,3,15,M,51,M,15000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,120,0,0,0,0,0,0,0
1003496,2,FUN_01,1,2021,12,3,10,F,51,M,10000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,180,0,0,0,0,0,0,0
1003496,2,FUN_01,1,2021,12,3,21,F,51,M,15000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,36,0,0,0,0,0,0,0
1003524,2,FUN_01,1,2021,12,3,44,F,44,F,25000,3240,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,1,0,0,0,0,0,0,0,MM,912,0,0,0,1,0,0,0
1003524,2,FUN_01,1,2021,12,3,47,M,44,F,25000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,SP,876,0,0,0,0,0,0,0
1003524,2,FUN_01,1,2021,12,3,12,M,44,F,10000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
1003524,2,FUN_01,1,2021,12,3,61,F,44,F,5000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,PAR,708,0,0,0,0,0,0,0
1003524,2,FUN_01,1,2021,12,3,18,M,44,F,3000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,EXT,1224,0,0,0,0,0,0,0
1003524,2,FUN_01,1,2021,12,3,20,M,44,F,3000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,EXT,1200,0,0,0,0,0,0,0
1003665,2,FUN_01,1,2021,12,3,68,F,68,F,12500,564,0,1,6,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,624,0,0,0,0,0,0,0
1003752,2,FUN_01,1,2021,12,3,63,M,63,M,50000,2340,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,672,0,0,0,0,0,0,0
1003752,2,FUN_01,1,2021,12,3,19,F,63,M,25000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,60,0,0,0,0,0,0,0
1003759,2,FUN_01,1,2021,12,3,40,F,40,F,50000,3636,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,0,0,0,0,MM,948,0,0,0,0,0,0,0
1003759,2,FUN_01,1,2021,12,3,11,F,40,F,15000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,168,0,0,0,0,0,0,0
1003759,2,FUN_01,1,2021,12,3,1,M,40,F,10000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,288,0,0,0,0,0,0,0
1003759,2,FUN_01,1,2021,12,3,72,M,40,F,10000,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,0,0,0,0,PAR,576,0,0,0,0,0,0,0
1003818,2,FUN_01,1,2021,12,3,43,M,43,M,25000,2244,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,1,0,0,0,0,0,0,0,MM,924,0,0,0,1,0,0,0
1003818,2,FUN_01,1,2021,12,3,37,F,43,M,25000,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,SP,996,0,0,0,0,0,0,0
1003818,2,FUN_01,1,2021,12,3,7,M,43,M,10000,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,216,0,0,0,0,0,0,0
1003818,2,FUN_01,1,2021,12,3,18,M,43,M,15000,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,72,0,0,0,0,0,0,0
1003838,2,FUN_01,1,2021,12,3,39,F,39,F,12500,2268,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,MM,972,0,0,0,0,0,0,0
1003838,2,FUN_01,1,2021,12,3,44,M,39,F,12500,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,SP,912,0,0,0,0,0,0,0
1003838,2,FUN_01,1,2021,12,3,16,M,39,F,10000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,CH,108,0,0,0,0,0,0,0
1003838,2,FUN_01,1,2021,12,3,7,M,39,F,6000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,CH,216,0,0,0,0,0,0,0
1003838,2,FUN_01,1,2021,12,3,1,F,39,F,2500,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,CH,288,0,0,0,0,0,0,0
1003838,2,FUN_01,1,2021,12,3,17,M,39,F,5000,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,EXT,1236,0,0,0,0,0,0,0
1003871,2,FUN_01,1,2021,12,3,50,F,50,F,25000,1152,0,1,6,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,MM,840,0,0,0,0,0,0,0
1003901,2,FUN_01,1,2021,12,3,29,F,29,F,12500,1380,0,1,6,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,MM,1092,0,0,0,0,0,0,0
